keyword,rank,listing_type,product_name,price,mrp,discount_percent,stock_status,url
hair mask for frizzy hair,1,Sponsored,DOVE Beautiful Curls Deep Moisture Miracle Hair Mask,431.0,599.0,28% off,In Stock,https://www.flipkart.com/dove-beautiful-curls-deep-moisture-miracle-hair-mask/p/itm07199ea74ca3b?pid=HTTGKYAGS2CUYDB9&lid=LSTHTTGKYAGS2CUYDB98SFVAL&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_1&otracker=search&fm=organic&iid=en_80xMmGPIi82c15malGwHufP3ZoMIGWv9UgsOMqyntmTGSq575DBYBZXKDDZmSe9QXof7cNFaH2fGdbCHSI71j_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,2,Sponsored,BARE ANATOMY Ultra Smoothing Hair Mask | Smoothens Hair...,525.0,745.0,29% off,In Stock,https://www.flipkart.com/bare-anatomy-ultra-smoothing-hair-mask-smoothens-dry-frizzy/p/itm7284611503d01?pid=HTTGC2KEGQF29PUT&lid=LSTHTTGC2KEGQF29PUT4RO912&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_2&otracker=search&fm=organic&iid=en_80xMmGPIi82c15malGwHufP3ZoMIGWv9UgsOMqyntmRNy4BcBUBid-C1ZRIa6j-MxOh5vDPvTUlNOiVrRB7rzA%3D%3D&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,3,Organic,Pilgrim Patua & Keratin Strengthening Hair Mask With Sa...,492.0,550.0,10% off,In Stock,https://www.flipkart.com/pilgrim-patua-keratin-strengthening-hair-mask-sacha-inchi-dry-frizzy/p/itmf89645c0cbaa5?pid=HTTGK7UTAPGZHZRW&lid=LSTHTTGK7UTAPGZHZRWLDZ7ZG&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_3&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTGK7UTAPGZHZRW.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,4,Organic,"Sonavi Avocado Hair Mask For Dry & Frizzy Hair | Soft, ...",169.0,399.0,57% off,In Stock,https://www.flipkart.com/sonavi-avocado-hair-mask-dry-frizzy-soft-smooth-shiny/p/itme773bafc360cb?pid=HTTH4WYMCP5GFCNQ&lid=LSTHTTH4WYMCP5GFCNQXWIRFG&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_4&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTH4WYMCP5GFCNQ.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,5,Organic,Pilgrim Argan Oil Hair Mask | With White Lotus,480.0,650.0,26% off,In Stock,https://www.flipkart.com/pilgrim-argan-oil-hair-mask-white-lotus/p/itm94d72741958ab?pid=HTTFZRPS9R9BK6TY&lid=LSTHTTFZRPS9R9BK6TYJGGYJK&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_5&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTFZRPS9R9BK6TY.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,6,Sponsored,smartdrops Keratin Hair Treatment Mask For Dry & Damage...,115.0,798.0,85% off,In Stock,https://www.flipkart.com/smartdrops-keratin-hair-treatment-mask-dry-damaged/p/itm4c1b627e566c5?pid=HTTH47ZSVZSWQSGG&lid=LSTHTTH47ZSVZSWQSGGCFDC1N&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_6&otracker=search&fm=organic&iid=en_80xMmGPIi82c15malGwHufP3ZoMIGWv9UgsOMqyntmSgniJANKjn4QQXo53ZaxY0VoNk-ZpNlLkOx-YVxcBWHg%3D%3D&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,7,Organic,Heaven Valley Professional Brazilian Hair Spa | Keratin...,1200.0,1299.0,7% off,In Stock,https://www.flipkart.com/heaven-valley-professional-brazilian-hair-spa-keratin-mask-vitamin-e-damaged-1000ml/p/itmefa4c8f382546?pid=HTTHD9NG6V8U7K7W&lid=LSTHTTHD9NG6V8U7K7WEYGXUP&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_7&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTHD9NG6V8U7K7W.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,8,Organic,BARE ANATOMY Anti-Frizz Hair Mask with Hyaluronic Acid,548.0,745.0,26% off,In Stock,https://www.flipkart.com/bare-anatomy-anti-frizz-hair-mask-hyaluronic-acid/p/itm10eba22d0d5d6?pid=HTTGBFBRWYQGF2AT&lid=LSTHTTGBFBRWYQGF2ATEBJCPM&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_8&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTGBFBRWYQGF2AT.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,9,Organic,"Plum Avocado Hair Mask-Argan Oil & Shea Butter-Dry, Fri...",500.0,675.0,25% off,In Stock,https://www.flipkart.com/plum-avocado-hair-mask-argan-oil-shea-butter-dry-frizzy-curly/p/itm1392f7ff32b12?pid=HTTG28CUUT6Q6JAM&lid=LSTHTTG28CUUT6Q6JAMILNM8I&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_9&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTG28CUUT6Q6JAM.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
hair mask for frizzy hair,10,Organic,bavri Ultra Smoothing Collagen Hair Mask | Smoothens Ha...,430.0,799.0,46% off,In Stock,https://www.flipkart.com/bavri-ultra-smoothing-collagen-hair-mask-smoothens-dry-frizzy/p/itm254a647b543a0?pid=HTTH33FDMGZQ55FN&lid=LSTHTTH33FDMGZQ55FNHHCUFH&marketplace=FLIPKART&q=hair+mask+for+frizzy+hair&store=g9b%2Flcf%2Fqqm%2F331&srno=s_1_10&otracker=search&fm=organic&iid=b71a9381-803e-4719-b083-86d68ac5ba4c.HTTH33FDMGZQ55FN.SEARCH&ppt=None&ppn=None&ssid=prczu353e80000001752814170328&qH=073fd95cdb29d36d
argan oil for hair,1,Sponsored,Nat Habit Cold Pressed Pure Argan Oil For Hair Growth &...,472.0,727.0,35% off,In Stock,https://www.flipkart.com/nat-habit-cold-pressed-pure-argan-oil-hair-growth-body-massage-certified-ayurvedic/p/itm416528fe5a647?pid=MSOGN493NXJWFYMG&lid=LSTMSOGN493NXJWFYMGWXJWR7&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_1&otracker=search&fm=organic&iid=en_6pZ76YVWKcR-OPEoUAtpZLovVY5kpBfnVoARGLvGqJBqE9aMv-M0UAJ_cVsdXx-mS6SvDrgL8BeHsIeBkW9K1_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,2,Sponsored,"BRILLARE Argan Hair Oil with Olive & Sunflower Oil, For...",358.0,1190.0,69% off,In Stock,https://www.flipkart.com/brillare-argan-hair-oil-olive-sunflower-oil-dry-frizzy-100-natural/p/itmadc6dbf0a8418?pid=HOLHFXEXMWSAWHE3&lid=LSTHOLHFXEXMWSAWHE3FBNPQV&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_2&otracker=search&fm=organic&iid=en_6pZ76YVWKcR-OPEoUAtpZLovVY5kpBfnVoARGLvGqJCIaXr4I3RWEs4l9eATW-vvsuW8Qb1APlv4E58GhT_xevUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,3,Organic,"BRILLARE Argan Hair Oil, with Olive Oil & Sunflower Oil...",254.0,595.0,57% off,In Stock,https://www.flipkart.com/brillare-argan-hair-oil-olive-oil-sunflower-dry-frizzy-hair-100-natural/p/itmc3aa94f3a68d3?pid=HOLGPGSSGGHBYDEZ&lid=LSTHOLGPGSSGGHBYDEZEXCNNJ&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_3&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLGPGSSGGHBYDEZ.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,4,Organic,Nuerma Science 100% Pure Organic Argan Essential Oil H...,186.0,449.0,58% off,In Stock,https://www.flipkart.com/nuerma-science-100-pure-organic-argan-essential-oil-hair/p/itm4df957d8e5646?pid=HOLFKJJKCWEZTMZW&lid=LSTHOLFKJJKCWEZTMZWN3MODG&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_4&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLFKJJKCWEZTMZW.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,5,Organic,The Nile Moroccan Argan Hair Oil Pure Cold Pressed Blen...,435.0,1590.0,72% off,In Stock,https://www.flipkart.com/nile-moroccan-argan-hair-oil-pure-cold-pressed-blend-essential-skin-split-ends-thicker-glossier-150-ml-moroccan-100-natural-growth-tonic-regrowth-anti-fall-combo-3-bottles/p/itmb9393f8bcbb2a?pid=HOLFTYY7E8S3HSFB&lid=LSTHOLFTYY7E8S3HSFBMUTCFB&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_5&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLFTYY7E8S3HSFB.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,6,Sponsored,INTIMIFY Argan Hair Oil For Hair Regrowth & Hair Fall C...,174.0,599.0,70% off,In Stock,https://www.flipkart.com/intimify-argan-hair-oil-regrowth-fall-control-oil-promote-growth/p/itm7669544cd1690?pid=HOLGN3JQ8UXW2UYG&lid=LSTHOLGN3JQ8UXW2UYGTBYHCL&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_6&otracker=search&fm=organic&iid=en_6pZ76YVWKcR-OPEoUAtpZLovVY5kpBfnVoARGLvGqJBsSXFyHXedOQ9BphxWNxOetfcsc-85GSql_4Adij4koA%3D%3D&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,7,Organic,Botanic Hearth Argan & Biotin Hair Oil,466.0,549.0,15% off,In Stock,https://www.flipkart.com/botanic-hearth-argan-biotin-hair-oil/p/itm90c2239a70038?pid=HOLHDHZ3SD2KRWEN&lid=LSTHOLHDHZ3SD2KRWENVNIZ5Q&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_7&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLHDHZ3SD2KRWEN.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,8,Organic,Biotique Advanced Organics Argan Oil From Morocco Non-S...,246.0,410.0,40% off,In Stock,https://www.flipkart.com/biotique-advanced-organics-argan-oil-morocco-non-sticky-hair-200ml/p/itme7badd597b749?pid=HOLFW69WV2JQKZWN&lid=LSTHOLFW69WV2JQKZWNSBRCHD&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_8&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLFW69WV2JQKZWN.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,9,Organic,ELIBLISS Moroccan Argan Hair oil With Comb Hair Oil,112.0,499.0,77% off,In Stock,https://www.flipkart.com/elibliss-moroccan-argan-hair-oil-comb/p/itm3721e956d502e?pid=HOLGBGCV3NCQBSDV&lid=LSTHOLGBGCV3NCQBSDVM8P0FW&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_9&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLGBGCV3NCQBSDV.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
argan oil for hair,10,Organic,ELIBLISS Moroccan Argan Hair Oil WITH COMB APPLICATOR -...,82.0,449.0,81% off,In Stock,https://www.flipkart.com/elibliss-moroccan-argan-hair-oil-comb-applicator-anti-hair-fall-all-types-cold-pressed-no-mineral-silicones/p/itm805006a12baaa?pid=HOLG53GFSRZWFW3W&lid=LSTHOLG53GFSRZWFW3WBJVLLN&marketplace=FLIPKART&q=argan+oil+for+hair&store=g9b%2Flcf%2Fqqm&srno=s_1_10&otracker=search&fm=organic&iid=a172a4f0-9223-4ae5-a999-b0bf140db654.HOLG53GFSRZWFW3W.SEARCH&ppt=None&ppn=None&ssid=1ihuj9fm1c0000001752814189005&qH=7503237151973b6c
hair serum for women,1,Sponsored,"BARE ANATOMY Advanced Serum - Redensyl, Anagain, Rosema...",699.0,849.0,17% off,In Stock,https://www.flipkart.com/bare-anatomy-advanced-serum-redensyl-anagain-rosemary-biotin-hair-growth/p/itma171b23ed9e90?pid=HSMGX9XSEFJ6VZ5C&lid=LSTHSMGX9XSEFJ6VZ5CJDIBKA&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_1&otracker=search&fm=organic&iid=en_yxr2ih8ilI4TdDx5QHiKpex3IOI8E1XMXHCzfcv1zZnnr5k1dnEecm5XzrpRUdNC958x3r7e9jNZ3CNDMm-1EQ%3D%3D&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,2,Sponsored,TRESemme Keratin Smooth Anti-Frizz Hair Serum with Argn...,200.0,200.0,N/A,In Stock,https://www.flipkart.com/tresemme-keratin-smooth-anti-frizz-hair-serum-argn-oil/p/itm8088713ba0ace?pid=HSMG8EFPJTY3SD57&lid=LSTHSMG8EFPJTY3SD57LZDQ33&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_2&otracker=search&fm=organic&iid=en_yxr2ih8ilI4TdDx5QHiKpex3IOI8E1XMXHCzfcv1zZmsWghUm_5hn5q4-aEypBBvXHSrheCkjZ7i0oFnV2f03YQEIsITtCzc4bHaOMTqL08%3D&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,3,Organic,"LIVON Professional Smoothening Serum for Women & Men, W...",198.0,495.0,60% off,In Stock,https://www.flipkart.com/livon-professional-smoothening-serum-women-men-vitamin-e-avocado/p/itmf5b7f7b6ed99d?pid=HSMGXM2FNQJDUQ54&lid=LSTHSMGXM2FNQJDUQ54BHE49T&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_3&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSMGXM2FNQJDUQ54.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,4,Organic,"LIVON Hair Serum,For Dry & Frizzy Hair, Provides shine,...",265.0,630.0,57% off,In Stock,https://www.flipkart.com/livon-hair-serum-for-dry-frizzy-hair-provides-shine-smoothness-damage-protection/p/itm46b51dbec7c99?pid=HSMGQ65FFHGQSVEY&lid=LSTHSMGQ65FFHGQSVEYJLZPEQ&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_4&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSMGQ65FFHGQSVEY.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,5,Organic,"LIVON Hair Serum,For Dry & Frizzy Hair, Provides shine,...",276.0,325.0,15% off,In Stock,https://www.flipkart.com/livon-hair-serum-for-dry-frizzy-hair-provides-shine-smoothness-damage-protection/p/itm46b51dbec7c99?pid=HSMDDAZEGXVQ2PD4&lid=LSTHSMDDAZEGXVQ2PD45X4DMY&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_5&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSMDDAZEGXVQ2PD4.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,6,Sponsored,Pilgrim Advanced Hair Growth Serum with 3% Redensyl & 4...,688.0,895.0,23% off,In Stock,https://www.flipkart.com/pilgrim-advanced-hair-growth-serum-3-redensyl-4-anagain-thick-hair-men-women/p/itm8b2e1e75fc9fa?pid=HSMG4886XGYRBHHU&lid=LSTHSMG4886XGYRBHHUGUTXKJ&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_6&otracker=search&fm=organic&iid=en_yxr2ih8ilI4TdDx5QHiKpex3IOI8E1XMXHCzfcv1zZkWIYMEpM_j37lBKKOns9K1MuEI2JKBvQWI_MEgntAC0A%3D%3D&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,7,Organic,Agonize Keratin Hair Serum – Nutri Repair Formula for D...,498.0,799.0,37% off,In Stock,https://www.flipkart.com/agonize-keratin-hair-serum-nutri-repair-formula-damaged-100ml/p/itm2644f86deeb0e?pid=HSMHDBUZMWJ69JFQ&lid=LSTHSMHDBUZMWJ69JFQX3AIKI&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_7&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSMHDBUZMWJ69JFQ.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,8,Organic,"LIVON Style Pro Keratin Hair Serum for Women, 10X Stron...",206.0,665.0,69% off,In Stock,https://www.flipkart.com/livon-style-pro-keratin-hair-serum-women-10x-stronger-smoother-all-types/p/itm30e5ee8d1dba3?pid=HSYGQZ6EDXVHGHPC&lid=LSTHSYGQZ6EDXVHGHPCHYMUCH&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_8&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSYGQZ6EDXVHGHPC.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,9,Organic,BIOLAGE Smoothproof Professional 6-in-1 Hair Serum for ...,315.0,350.0,10% off,In Stock,https://www.flipkart.com/biolage-smoothproof-professional-6-in-1-hair-serum-frizz-avocado-oil/p/itmad529b9e09d30?pid=HSMFWP5AMGUJ6VRB&lid=LSTHSMFWP5AMGUJ6VRB8SY4OX&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_9&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSMFWP5AMGUJ6VRB.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
hair serum for women,10,Organic,L'Oréal Paris Extraordinary Oil Hair Serum with Preciou...,415.0,649.0,36% off,In Stock,https://www.flipkart.com/l-oral-paris-extraordinary-oil-hair-serum-precious-oils-dry-frizzy/p/itm242171b0a38c3?pid=HSMFUMFVCWPESZ7E&lid=LSTHSMFUMFVCWPESZ7EFDDW2C&marketplace=FLIPKART&q=hair+serum+for+women&store=g9b&srno=s_1_10&otracker=search&fm=organic&iid=209c32ae-f33b-4f07-b25a-b3c99dca0f77.HSMFUMFVCWPESZ7E.SEARCH&ppt=None&ppn=None&ssid=yjsd198w8w0000001752814208675&qH=ae48595d78cc678c
dry shampoo for women,1,Sponsored,BARE ANATOMY Anti-Dandruff Shampoo - Upto 100% Dandruff...,199.0,299.0,33% off,In Stock,https://www.flipkart.com/bare-anatomy-anti-dandruff-shampoo-upto-100-dandruff-reduction-salicylic-acid-biotin/p/itmac8e1aac3e78f?pid=SMPGWU5ZTRVGZ4PC&lid=LSTSMPGWU5ZTRVGZ4PCPHSWOG&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_1&otracker=search&fm=organic&iid=en_y4msmUfh00dPv_oNikvwW-hAQvkKlw1Pv5kIZz3-CEpqamhm59bFfUAbVAjN8sgEXFXlT4QD12SXhUodMlmZkQ%3D%3D&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,2,Sponsored,BARE ANATOMY Anti Hair-Fall Shampoo with Peptides| Sulp...,399.0,545.0,26% off,In Stock,https://www.flipkart.com/bare-anatomy-anti-hair-fall-shampoo-peptides-sulphate-paraben-free/p/itmc30e78ecd016f?pid=SMPGJ8AYXBEEEQEP&lid=LSTSMPGJ8AYXBEEEQEPMDEBEH&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_2&otracker=search&fm=organic&iid=en_y4msmUfh00dPv_oNikvwW-hAQvkKlw1Pv5kIZz3-CEo3fVfj5xiRRDoVE_Bal2Dk8roMYWnwEU0ahFduhXfHaA%3D%3D&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,3,Organic,"Dabur Almond Intense Repair Shampoo for Dull, Dry and W...",201.0,575.0,65% off,In Stock,https://www.flipkart.com/dabur-almond-intense-repair-shampoo-dull-dry-weak-hair/p/itmfa8946572ab26?pid=SMPFGMHKXGKBZMGU&lid=LSTSMPFGMHKXGKBZMGU56ZVNW&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&spotlightTagId=default_BestsellerId_g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_3&otracker=search&fm=organic&iid=16b2bcd3-4d67-42b7-aa4a-11c2e69b1530.SMPFGMHKXGKBZMGU.SEARCH&ppt=sp&ppn=sp&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,4,Organic,Revlon Flex Shampoo for Normal To dry Hair,270.0,335.0,19% off,In Stock,https://www.flipkart.com/revlon-flex-shampoo-normal-dry-hair/p/itm00989de0cdfc5?pid=SMPG99FGESKF2FDX&lid=LSTSMPG99FGESKF2FDXOER4MM&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_4&otracker=search&fm=organic&iid=16b2bcd3-4d67-42b7-aa4a-11c2e69b1530.SMPG99FGESKF2FDX.SEARCH&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,5,Organic,KEYA SETH AROMATHERAPY Moisture Boost Shampoo for Dry D...,205.0,275.0,25% off,In Stock,https://www.flipkart.com/keya-seth-aromatherapy-moisture-boost-shampoo-dry-dull-frizzy-hair-makes-hair-shine-soft-smooth-silky-honey-milk-protein-pro-vitamin-b5-men-women/p/itm83ab12db3cf55?pid=SMPFK4RRNWKTRKXY&lid=LSTSMPFK4RRNWKTRKXYEJGDHY&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_5&otracker=search&fm=organic&iid=16b2bcd3-4d67-42b7-aa4a-11c2e69b1530.SMPFK4RRNWKTRKXY.SEARCH&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,6,Organic,Premium Khadi Herbal Aloevera Shampoo -Pack of 2 Men & ...,174.0,300.0,42% off,In Stock,https://www.flipkart.com/premium-khadi-herbal-aloevera-shampoo-pack-2-men-women-420-ml/p/itm0d82edb224b35?pid=SMPFVRXR5XRZGGE8&lid=LSTSMPFVRXR5XRZGGE8BL94LC&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_6&otracker=search&fm=organic&iid=16b2bcd3-4d67-42b7-aa4a-11c2e69b1530.SMPFVRXR5XRZGGE8.SEARCH&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,7,Organic,PRO ADS Absolute Premium Perfect Repair Shampoo For Dry...,689.0,696.0,1% off,In Stock,https://www.flipkart.com/pro-ads-absolute-premium-perfect-repair-shampoo-dry-damaged-hair-300-ml-c-039/p/itm6afd4173e0dc6?pid=SMPHCT46GPVY3NPK&lid=LSTSMPHCT46GPVY3NPKMOURMK&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_7&otracker=search&fm=organic&iid=16b2bcd3-4d67-42b7-aa4a-11c2e69b1530.SMPHCT46GPVY3NPK.SEARCH&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,8,Sponsored,BBlunt Intense Moisture Shampoo for Dry & Frizzy Hair w...,355.0,449.0,20% off,In Stock,https://www.flipkart.com/bblunt-intense-moisture-shampoo-dry-frizzy-hair-jojoba-vitamin-e/p/itm89074f4078402?pid=SMPGGHFXEAYYK2GM&lid=LSTSMPGGHFXEAYYK2GMGBQYNT&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_8&otracker=search&fm=organic&iid=en_y4msmUfh00dPv_oNikvwW-hAQvkKlw1Pv5kIZz3-CEq0h00QcsJLjmICXjDhEWAv3F9hGJaFwWaIV5I8Ktf5YFF91k_NKRtsN7mkYTl-6AQ%3D&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
dry shampoo for women,9,Organic,"BIOLAGE Hydrasource Professional Shampoo with Aloe, Moi...",285.0,285.0,N/A,In Stock,https://www.flipkart.com/biolage-hydrasource-professional-shampoo-aloe-moisturizes-hydrates-dry-hair/p/itm1e17c74b28ff7?pid=SMPFWP4YVYF3QMFR&lid=LSTSMPFWP4YVYF3QMFRTWX5IC&marketplace=FLIPKART&q=dry+shampoo+for+women&store=g9b%2Flcf%2Fqqm%2Ft36&srno=s_1_9&otracker=search&fm=organic&iid=16b2bcd3-4d67-42b7-aa4a-11c2e69b1530.SMPFWP4YVYF3QMFR.SEARCH&ppt=None&ppn=None&ssid=sfjol78drk0000001752814290313&qH=e0503857acce48e9
